-0.51255,-0.23376,0.10185,-0.29272,-0.95568,0.031591,0.1161,-0.068313,-0.99089,0.90672,-0.95568,0.32791,0,17.933
0.33306,-0.27078,0.13131,-0.18768,-0.98223,0.0025023,0.12891,-0.027157,-0.99128,0.94001,-0.98223,0.89979,1,5.6237
-0.5131,-0.23294,0.10207,-0.294,-0.95539,0.028229,0.11552,-0.064834,-0.99119,0.90615,-0.95539,0.48933,0,17.88
0.3328,-0.27,0.13124,-0.18787,-0.98219,0.0025618,0.12815,-0.027097,-0.99139,0.93995,-0.98219,0.90062,1,5.6312
-0.51358,-0.23203,0.10193,-0.29443,-0.9553,0.026841,0.11562,-0.063488,-0.99126,0.90595,-0.9553,0.60418,0,17.83
0.33259,-0.26934,0.13102,-0.18663,-0.98243,0.0022128,0.12806,-0.026559,-0.99141,0.94034,-0.98243,0.9087,1,5.6485
-0.51387,-0.23038,0.10139,-0.29428,-0.95529,0.028538,0.1145,-0.064887,-0.9913,0.90606,-0.95529,0.68715,0,17.805
0.3325,-0.2689,0.13086,-0.1851,-0.98272,0.001866,0.1285,-0.026086,-0.99137,0.94082,-0.98272,0.90848,1,5.6696
-0.51402,-0.22971,0.10123,-0.2943,-0.95527,0.029039,0.11413,-0.065295,-0.99132,0.90607,-0.95527,0.73172,0,17.795
0.33251,-0.26762,0.13092,-0.18475,-0.98278,0.0037853,0.12859,-0.02799,-0.9913,0.94101,-0.98278,0.92326,1,5.6791
-0.51419,-0.22924,0.10114,-0.29403,-0.95535,0.029179,0.1139,-0.065335,-0.99134,0.90616,-0.95535,0.77459,0,17.784
0.33243,-0.26669,0.13097,-0.18597,-0.98254,0.0044594,0.12859,-0.028837,-0.99128,0.94064,-0.98254,0.93491,1,5.6962
-0.51451,-0.22849,0.10115,-0.29253,-0.95579,0.029977,0.1143,-0.066071,-0.99125,0.9067,-0.95579,0.79472,0,17.773
0.33226,-0.26641,0.13105,-0.1872,-0.98232,0.0036537,0.12881,-0.028234,-0.99127,0.94021,-0.98232,0.93851,1,5.6908
-0.51485,-0.22765,0.10137,-0.29213,-0.95589,0.030633,0.1143,-0.066698,-0.9912,0.90686,-0.95589,0.81408,0,17.762
0.33223,-0.266,0.13103,-0.1906,-0.98166,0.0033158,0.1282,-0.028241,-0.99135,0.9391,-0.98166,0.9104,1,5.6658
-0.51492,-0.22726,0.10155,-0.29097,-0.95624,0.030733,0.11422,-0.066615,-0.99122,0.90724,-0.95624,0.82217,0,17.763
0.33262,-0.26478,0.13092,-0.19637,-0.98051,0.0059656,0.12564,-0.031195,-0.99159,0.93733,-0.98051,0.91711,1,5.7033
-0.51497,-0.22631,0.10176,-0.2914,-0.95613,0.030109,0.11377,-0.06589,-0.99132,0.90707,-0.95613,0.79681,0,17.77
0.33282,-0.26418,0.13094,-0.19951,-0.97987,0.0071458,0.12468,-0.032618,-0.99166,0.93636,-0.97987,0.84887,1,5.7626
-0.51465,-0.22588,0.10179,-0.28875,-0.95698,0.028376,0.11378,-0.063728,-0.99146,0.90788,-0.95698,0.78383,0,17.807
0.3331,-0.26311,0.13124,-0.20558,-0.9786,0.0090267,0.12376,-0.035148,-0.99169,0.93446,-0.9786,0.87474,1,5.8032
-0.51417,-0.22574,0.10183,-0.28812,-0.95724,0.026086,0.11355,-0.061202,-0.99164,0.908,-0.95724,0.80781,0,17.853
0.33273,-0.2628,0.13215,-0.21143,-0.97738,0.005421,0.12554,-0.032656,-0.99155,0.93241,-0.97738,0.89604,1,5.8187
-0.51389,-0.22544,0.10185,-0.28999,-0.9567,0.025104,0.11418,-0.060628,-0.99161,0.90734,-0.9567,0.82416,0,17.904
0.332,-0.26273,0.13338,-0.22209,-0.97503,-0.0010399,0.12665,-0.02779,-0.99156,0.92867,-0.97503,0.91284,1,5.799
-0.51393,-0.22522,0.10191,-0.29327,-0.95575,0.023221,0.11445,-0.059212,-0.99166,0.90618,-0.95575,0.83385,0,17.96
0.33145,-0.26244,0.13386,-0.23636,-0.97163,-0.008561,0.12632,-0.021989,-0.99175,0.92369,-0.97163,0.8917,1,5.7623
-0.51418,-0.22473,0.10197,-0.30364,-0.9526,0.019065,0.11437,-0.056307,-0.99184,0.90255,-0.9526,0.78944,0,18.052
0.33055,-0.26171,0.13422,-0.25686,-0.96625,-0.019463,0.12658,-0.01367,-0.99186,0.91651,-0.96625,0.80093,1,5.6902
-0.51641,-0.22193,0.10288,-0.33042,-0.94378,0.0099767,0.12074,-0.05275,-0.99128,0.89322,-0.94378,0.81705,0,18.007
0.3292,-0.25892,0.13534,-0.307,-0.95093,-0.038556,0.12286,0.0005756,-0.99242,0.89916,-0.95093,0.45884,1,5.4032
-0.51831,-0.22008,0.10382,-0.35674,-0.9342,0.0025326,0.12366,-0.049908,-0.99107,0.884,-0.9342,0.80542,0,17.877
0.32791,-0.25809,0.13546,-0.32693,-0.94385,-0.047635,0.12411,0.0070886,-0.99224,0.8921,-0.94385,0.56421,1,5.2892
-0.51997,-0.21823,0.10442,-0.39096,-0.9204,-0.0032631,0.12195,-0.048286,-0.99136,0.872,-0.9204,0.82082,0,17.856
0.32641,-0.25731,0.13538,-0.35163,-0.93437,-0.057557,0.12527,0.013966,-0.99202,0.88336,-0.93437,0.6583,1,5.1887
-0.52173,-0.21787,0.10518,-0.41522,-0.90966,-0.010251,0.1214,-0.04424,-0.99162,0.86327,-0.90966,0.79026,0,17.856
0.32471,-0.2561,0.13513,-0.38433,-0.92101,-0.063504,0.12448,0.016459,-0.99209,0.87196,-0.92101,0.73483,1,5.0976
-0.52477,-0.21699,0.10628,-0.44761,-0.8941,-0.014947,0.12373,-0.045372,-0.99128,0.85163,-0.8941,0.80622,0,17.889
0.32192,-0.2558,0.13514,-0.41553,-0.90707,-0.067515,0.12388,0.017098,-0.99215,0.86098,-0.90707,0.78902,1,5.0448
-0.52848,-0.21572,0.1073,-0.48158,-0.87621,-0.018647,0.12418,-0.047158,-0.99114,0.83925,-0.87621,0.68599,0,18.046
0.31938,-0.2557,0.13522,-0.44236,-0.89391,-0.072397,0.12387,0.019053,-0.99212,0.85135,-0.89391,0.82049,1,5.0251
-0.53294,-0.21408,0.10905,-0.513,-0.85819,-0.018604,0.1267,-0.054268,-0.99046,0.82769,-0.85819,0.73021,0,18.189
0.31672,-0.25601,0.13511,-0.47476,-0.87662,-0.078384,0.12281,0.022209,-0.99218,0.83956,-0.87662,0.85033,1,5.0192
-0.5367,-0.21333,0.11127,-0.53639,-0.84367,-0.022529,0.12842,-0.055208,-0.99018,0.81874,-0.84367,0.75712,0,18.354
0.31474,-0.25627,0.13505,-0.49612,-0.86439,-0.08181,0.12365,0.022924,-0.99206,0.83164,-0.86439,0.87021,1,5.0083
-0.53862,-0.21327,0.1126,-0.54917,-0.83535,-0.024607,0.13065,-0.056734,-0.9898,0.81377,-0.83535,0.73909,0,18.426
0.31201,-0.25716,0.13535,-0.52296,-0.84784,-0.087717,0.12551,0.025195,-0.99177,0.82145,-0.84784,0.88608,1,5.0113
-0.54225,-0.21328,0.11474,-0.57751,-0.81575,-0.032231,0.13578,-0.057043,-0.9891,0.80242,-0.81575,0.7824,0,18.827
0.30929,-0.25807,0.13587,-0.55383,-0.82742,-0.092982,0.12699,0.026429,-0.99155,0.80955,-0.82742,0.88243,1,5.0037
-0.54393,-0.21368,0.11581,-0.59141,-0.80546,-0.038325,0.13975,-0.055569,-0.98863,0.7966,-0.80546,0.80131,0,19.029
0.30601,-0.25933,0.1368,-0.5916,-0.79991,-0.10081,0.12853,0.029864,-0.99126,0.79454,-0.79991,0.8735,1,4.8824
-0.54749,-0.2138,0.1178,-0.61954,-0.78325,-0.051764,0.14582,-0.050045,-0.98804,0.78456,-0.78325,0.72978,0,19.37
0.30238,-0.26155,0.1376,-0.62062,-0.7762,-0.11107,0.13254,0.035759,-0.99053,0.78243,-0.7762,0.88724,1,4.779
-0.54888,-0.21426,0.11804,-0.63629,-0.76922,-0.058597,0.14536,-0.044946,-0.98836,0.77737,-0.76922,0.66325,0,19.689
0.29785,-0.26495,0.13785,-0.65094,-0.74869,-0.12542,0.1377,0.046026,-0.9894,0.76924,-0.74869,0.88899,1,4.7202
-0.55139,-0.21481,0.11759,-0.66217,-0.74521,-0.078678,0.14852,-0.027606,-0.98852,0.76549,-0.74521,0.51924,0,20.108
0.29512,-0.26623,0.13758,-0.67448,-0.72629,-0.1326,0.14024,0.050298,-0.98884,0.75887,-0.72629,0.88206,1,4.7232
-0.5547,-0.21306,0.11607,-0.70276,-0.70729,-0.076532,0.14961,-0.041759,-0.98786,0.74769,-0.70729,0.05406,0,19.774
0.29343,-0.26653,0.13752,-0.69346,-0.70763,-0.13556,0.1407,0.051513,-0.98871,0.75043,-0.70763,0.89493,1,4.7726
-0.55753,-0.21244,0.11424,-0.74291,-0.66514,-0.075366,0.15439,-0.0607,-0.98614,0.72884,-0.66514,-0.36632,0,19.49
0.2907,-0.26637,0.13729,-0.72391,-0.67534,-0.14101,0.14309,0.052966,-0.98829,0.73631,-0.67534,0.86788,1,4.9453
-0.55879,-0.21414,0.11273,-0.77498,-0.62816,-0.069419,0.14696,-0.072291,-0.9865,0.71349,-0.62816,-0.17987,0,19.502
0.28802,-0.26537,0.13792,-0.75361,-0.64078,-0.14652,0.14636,0.053736,-0.98777,0.72178,-0.64078,0.88809,1,5.0769
-0.55848,-0.21579,0.11022,-0.79994,-0.59687,-0.062075,0.13582,-0.079329,-0.98755,0.70115,-0.59687,-0.095706,0,19.743
0.28598,-0.26419,0.13878,-0.778,-0.60976,-0.15135,0.14913,0.054771,-0.9873,0.70924,-0.60976,0.89419,1,5.0956
-0.55766,-0.21754,0.10794,-0.83026,-0.55482,-0.053313,0.11516,-0.077171,-0.99034,0.68532,-0.55482,0.013284,0,19.787
0.28452,-0.26348,0.13879,-0.79766,-0.58264,-0.15578,0.15113,0.056964,-0.98687,0.69867,-0.58264,0.85655,1,5.1257
-0.55687,-0.21785,0.1039,-0.85446,-0.51772,-0.043126,0.098933,-0.080662,-0.99182,0.67174,-0.51772,0.13404,0,19.809
0.28281,-0.26198,0.1391,-0.82238,-0.54415,-0.1661,0.15773,0.062438,-0.98551,0.68421,-0.54415,0.79841,1,5.1138
-0.5575,-0.21657,0.098977,-0.8727,-0.48666,-0.039419,0.092198,-0.084973,-0.99211,0.66042,-0.48666,0.19059,0,19.39
0.28091,-0.26043,0.13909,-0.85242,-0.49208,-0.17673,0.16445,0.068517,-0.984,0.66536,-0.49208,0.81239,1,5.0907
-0.56009,-0.21097,0.095766,-0.90269,-0.42789,-0.045318,0.081471,-0.06655,-0.99445,0.63952,-0.42789,0.25015,0,19.492
0.27981,-0.25916,0.13883,-0.8694,-0.45864,-0.18382,0.16905,0.073462,-0.98287,0.6537,-0.45864,0.81972,1,5.1644
-0.55767,-0.2102,0.094075,-0.93113,-0.35964,-0.060417,0.078021,-0.034622,-0.99635,0.61616,-0.35964,0.32195,0,19.673
0.27878,-0.25625,0.13852,-0.88921,-0.41459,-0.19341,0.17723,0.077588,-0.98111,0.63859,-0.41459,0.81216,1,5.3926
-0.55391,-0.21349,0.091769,-0.95642,-0.27725,-0.09162,0.094164,0.0041538,-0.99555,0.58916,-0.27725,0.36742,0,20.15
0.27824,-0.25318,0.13951,-0.90786,-0.36791,-0.20109,0.18471,0.079607,-0.97956,0.62284,-0.36791,0.8224,1,5.4947
-0.54993,-0.21406,0.087234,-0.97224,-0.20171,-0.11859,0.11772,0.016326,-0.99291,0.56482,-0.20171,0.45256,0,20.506
0.2778,-0.25144,0.14028,-0.91931,-0.33497,-0.20656,0.18994,0.082012,-0.97836,0.61201,-0.33497,0.80841,1,5.5181
-0.54905,-0.21225,0.087175,-0.97665,-0.17322,-0.12708,0.12599,0.017324,-0.99188,0.55568,-0.17322,0.49737,0,20.973
0.27786,-0.24865,0.1422,-0.9342,-0.29223,-0.20462,0.19067,0.075763,-0.97873,0.59751,-0.29223,0.79289,1,5.5888
-0.54739,-0.21271,0.087999,-0.9788,-0.15355,-0.13555,0.13404,0.020207,-0.99077,0.5495,-0.15355,0.55932,0,20.989
0.27813,-0.24537,0.14511,-0.94656,-0.25068,-0.20293,0.19229,0.066497,-0.97908,0.58338,-0.25068,0.81005,1,5.7987
-0.54554,-0.21519,0.087332,-0.97976,-0.13542,-0.14738,0.14567,0.022489,-0.98908,0.54383,-0.13542,0.60739,0,21.74
0.27859,-0.24235,0.14717,-0.9563,-0.20986,-0.20359,0.19494,0.061376,-0.97889,0.56994,-0.20986,0.82515,1,6.0509
-0.54832,-0.20114,0.087999,-0.98237,-0.10749,-0.15297,0.1541,-0.002299,-0.98805,0.53376,-0.10749,0.51254,0,21.993
0.27902,-0.24031,0.14765,-0.96201,-0.17803,-0.20697,0.19863,0.063634,-0.97801,0.55999,-0.17803,0.79801,1,6.3472
-0.55272,-0.19014,0.095936,-0.9862,-0.077795,-0.14616,0.14425,0.029686,-0.9891,0.52591,-0.077795,0.2207,0,20.756
0.27937,-0.23614,0.14943,-0.97068,-0.11585,-0.21062,0.2038,0.067963,-0.97665,0.54072,-0.11585,0.68872,1,6.7941
-0.55282,-0.18865,0.10311,-0.98852,-0.041497,-0.1453,0.14225,0.068772,-0.98744,0.51626,-0.041497,0.35716,0,19.941
0.28035,-0.23301,0.15098,-0.97564,-0.056249,-0.21206,0.20796,0.070896,-0.97557,0.52231,-0.056249,0.66876,1,6.9717
-0.55176,-0.18763,0.10445,-0.99024,-0.01742,-0.13831,0.13653,0.079361,-0.98745,0.509,-0.01742,0.45616,0,19.554
0.28373,-0.22483,0.15422,-0.97548,-0.011828,-0.21978,0.21861,0.063983,-0.97371,0.50816,-0.011828,0.64613,1,7.1918
-0.54949,-0.18433,0.10434,-0.99258,0.029463,-0.11795,0.12025,0.095159,-0.98817,0.49428,0.029463,0.56093,0,19.141
0.28586,-0.22096,0.15472,-0.97336,0.014644,-0.22881,0.22927,0.065699,-0.97114,0.50026,0.014644,0.35076,1,7.232
-0.54755,-0.18146,0.10339,-0.99209,0.06258,-0.10878,0.11471,0.10062,-0.98829,0.4837,0.06258,0.55972,0,19.086
0.28685,-0.22016,0.15261,-0.97208,0.044372,-0.23041,0.23324,0.075768,-0.96946,0.49183,0.044372,0.064226,1,7.2216
-0.54371,-0.17773,0.10221,-0.98827,0.11481,-0.10067,0.11258,0.10245,-0.98835,0.46689,0.11481,0.5989,0,19.146
0.2889,-0.21879,0.1496,-0.97105,0.070828,-0.22813,0.23351,0.08025,-0.96904,0.4839,0.070828,0.13755,1,7.2524
-0.54045,-0.17603,0.10128,-0.98312,0.15694,-0.094009,0.11159,0.10721,-0.98795,0.45333,0.15694,0.58601,0,19.225
0.29088,-0.21671,0.14609,-0.97234,0.086899,-0.21679,0.22262,0.064145,-0.97279,0.47742,0.086899,-0.080366,1,7.5191
-0.53883,-0.17497,0.10153,-0.97927,0.18376,-0.085203,0.10651,0.10936,-0.98828,0.44443,0.18376,0.69188,0,19.323
0.29124,-0.21516,0.14584,-0.97055,0.11616,-0.21106,0.21924,0.062704,-0.97365,0.46804,0.11616,0.013886,1,7.659
-0.53834,-0.17423,0.10243,-0.97659,0.20009,-0.079011,0.10286,0.11171,-0.9884,0.43897,0.20009,0.74825,0,19.382
0.2914,-0.21432,0.14554,-0.96966,0.12734,-0.20869,0.21789,0.063049,-0.97393,0.4645,0.12734,0.10609,1,7.875
-0.5383,-0.17358,0.1045,-0.97355,0.21748,-0.070031,0.096957,0.11571,-0.98854,0.43306,0.21748,0.79774,0,19.471
0.29151,-0.21373,0.14532,-0.96896,0.13514,-0.20701,0.21695,0.063309,-0.97413,0.46202,0.13514,0.17578,1,7.975
-0.53882,-0.17329,0.10581,-0.97092,0.22973,-0.067351,0.096305,0.11724,-0.98842,0.42899,0.22973,0.79652,0,19.549
0.29129,-0.21284,0.145,-0.96745,0.14375,-0.20827,0.21958,0.067759,-0.97324,0.45966,0.14375,0.16023,1,7.8662
-0.53953,-0.1728,0.10699,-0.96877,0.23914,-0.065609,0.095928,0.11742,-0.98844,0.42585,0.23914,0.83312,0,19.616
0.29121,-0.21227,0.14457,-0.96699,0.14433,-0.20999,0.22161,0.0696,-0.97265,0.45966,0.14433,0.15103,1,7.5139
-0.54014,-0.17278,0.10788,-0.96786,0.24367,-0.062197,0.093462,0.11892,-0.9885,0.42425,0.24367,0.86058,0,19.716
0.29171,-0.21126,0.14294,-0.96849,0.13321,-0.21044,0.22215,0.08006,-0.97172,0.46388,0.13321,-0.12362,1,7.3177
-0.54027,-0.17342,0.10793,-0.96823,0.24286,-0.059532,0.090894,0.12004,-0.9886,0.42443,0.24286,0.87288,0,19.864
0.29206,-0.21312,0.1435,-0.96874,0.12692,-0.21317,0.22272,0.066349,-0.97262,0.46499,0.12692,-0.19909,1,6.9986
-0.54046,-0.17414,0.10815,-0.96974,0.23707,-0.058265,0.08914,0.12167,-0.98856,0.42629,0.23707,0.8512,0,19.957
0.29233,-0.21465,0.14427,-0.96816,0.11924,-0.22013,0.22876,0.064137,-0.97137,0.46744,0.11924,-0.000646,1,7.2527
-0.54102,-0.17582,0.1084,-0.97311,0.22227,-0.060398,0.089233,0.12206,-0.9885,0.43122,0.22227,0.7243,0,20.076
0.2916,-0.21905,0.14873,-0.9716,0.065789,-0.22729,0.23036,0.043489,-0.97213,0.48275,0.065789,0.21478,1,7.4281
-0.54157,-0.17786,0.10841,-0.97735,0.20281,-0.060414,0.087009,0.12488,-0.98835,0.43759,0.20281,0.60738,0,20.145
0.28946,-0.22375,0.15417,-0.97324,0.022133,-0.22874,0.22928,0.026052,-0.97301,0.49504,0.022133,0.36418,1,8.157
-0.54264,-0.1818,0.10901,-0.98417,0.16719,-0.05881,0.08158,0.13277,-0.98778,0.44917,0.16719,0.57876,0,20.288
0.28819,-0.22706,0.155,-0.97583,0.010891,-0.21826,0.21845,0.022396,-0.97559,0.49817,0.010891,0.4784,1,8.0578
-0.54575,-0.18495,0.11058,-0.99269,0.10459,-0.060153,0.074184,0.13591,-0.98794,0.46935,0.10459,0.35573,0,20.447
0.28749,-0.22985,0.15505,-0.97606,-0.014632,-0.21699,0.21655,0.027054,-0.9759,0.50642,-0.014632,0.57767,1,8.4138
-0.54876,-0.18946,0.11473,-0.9978,0.039546,-0.053251,0.058816,0.15638,-0.98594,0.49011,0.039546,0.39894,0,20.353
0.2866,-0.23261,0.15563,-0.97473,-0.044815,-0.21883,0.21775,0.027764,-0.97561,0.51586,-0.044815,0.66214,1,8.6441
-0.54913,-0.19574,0.11814,-0.99864,-0.0019766,-0.05207,0.050934,0.1738,-0.98346,0.50355,-0.0019766,0.47471,0,20.376
0.28635,-0.23456,0.15668,-0.97204,-0.077203,-0.22174,0.22021,0.027849,-0.97505,0.52596,-0.077203,0.72354,1,8.7681
-0.54775,-0.20013,0.11582,-0.99777,-0.033801,-0.057474,0.050619,0.17705,-0.9829,0.51404,-0.033801,0.51103,0,20.239
0.28659,-0.23626,0.15777,-0.96781,-0.11431,-0.22424,0.2227,0.02626,-0.97453,0.53742,-0.11431,0.78339,1,8.8054
-0.5426,-0.20463,0.11026,-0.99641,-0.04464,-0.071869,0.062703,0.18065,-0.98155,0.51838,-0.04464,0.54686,0,19.912
0.28703,-0.2376,0.15735,-0.96363,-0.14031,-0.22744,0.22576,0.028,-0.97378,0.54568,-0.14031,0.64963,1,8.8724
-0.53711,-0.20881,0.10162,-0.99297,-0.038632,-0.11191,0.10382,0.17022,-0.97992,0.51838,-0.038632,0.23367,0,19.615
0.2887,-0.23914,0.15361,-0.95432,-0.1907,-0.23002,0.22758,0.034901,-0.97313,0.56202,-0.1907,0.7004,1,9.1125
-0.53484,-0.2062,0.10085,-0.98794,-0.062398,-0.14174,0.13067,0.15539,-0.97917,0.52677,-0.062398,0.38339,0,19.921
0.28973,-0.23926,0.15273,-0.94985,-0.21155,-0.23029,0.22781,0.036357,-0.97303,0.56872,-0.21155,0.72825,1,9.2135
-0.53177,-0.20384,0.098271,-0.98202,-0.096318,-0.16236,0.14763,0.14422,-0.97847,0.53785,-0.096318,0.51036,0,20.133
0.29233,-0.23977,0.14996,-0.93762,-0.2591,-0.23181,0.22822,0.044264,-0.9726,0.58448,-0.2591,0.75186,1,9.5081
-0.5267,-0.20024,0.091954,-0.97164,-0.15234,-0.18086,0.1619,0.12891,-0.97835,0.55542,-0.15234,0.50005,0,20.369
0.29496,-0.24031,0.1478,-0.9242,-0.30377,-0.23144,0.22673,0.05121,-0.97261,0.59945,-0.30377,0.70806,1,9.7154
-0.52343,-0.19933,0.08998,-0.96463,-0.18371,-0.18905,0.16479,0.13951,-0.97641,0.56633,-0.18371,0.54541,0,21.54
