0.3354,0.7251,0.13165,-0.18665,-0.98242,0.0020068,0.13053,-0.026823,-0.99108,-0.98242,0.95017,1,5.5082
-0.51139,0.76407,0.10078,-0.28965,-0.95635,0.03862,0.12078,-0.076548,-0.98972,-0.95635,0.90236,0,18.051
0.33451,0.7262,0.13149,-0.18584,-0.98258,0.00050065,0.13053,-0.025193,-0.99112,-0.98258,0.95899,1,5.565
-0.51237,0.76592,0.1013,-0.2916,-0.95588,0.035644,0.11818,-0.072982,-0.99031,-0.95588,0.84196,0,17.977
0.33382,0.72718,0.13138,-0.18618,-0.98252,0.00059974,0.13027,-0.025291,-0.99116,-0.98252,0.95915,1,5.6116
-0.51255,0.76624,0.10185,-0.29272,-0.95568,0.031591,0.1161,-0.068313,-0.99089,-0.95568,0.66395,0,17.933
0.33306,0.72922,0.13131,-0.18768,-0.98223,0.0025023,0.12891,-0.027157,-0.99128,-0.98223,0.94989,1,5.6237
-0.5131,0.76706,0.10207,-0.294,-0.95539,0.028229,0.11552,-0.064834,-0.99119,-0.95539,0.74467,0,17.88
0.3328,0.73,0.13124,-0.18787,-0.98219,0.0025618,0.12815,-0.027097,-0.99139,-0.98219,0.95031,1,5.6312
-0.51358,0.76797,0.10193,-0.29443,-0.9553,0.026841,0.11562,-0.063488,-0.99126,-0.9553,0.80209,0,17.83
0.33259,0.73066,0.13102,-0.18663,-0.98243,0.0022128,0.12806,-0.026559,-0.99141,-0.98243,0.95435,1,5.6485
-0.51387,0.76962,0.10139,-0.29428,-0.95529,0.028538,0.1145,-0.064887,-0.9913,-0.95529,0.84358,0,17.805
0.3325,0.7311,0.13086,-0.1851,-0.98272,0.001866,0.1285,-0.026086,-0.99137,-0.98272,0.95424,1,5.6696
-0.51402,0.77029,0.10123,-0.2943,-0.95527,0.029039,0.11413,-0.065295,-0.99132,-0.95527,0.86586,0,17.795
0.33251,0.73238,0.13092,-0.18475,-0.98278,0.0037853,0.12859,-0.02799,-0.9913,-0.98278,0.96163,1,5.6791
-0.51419,0.77076,0.10114,-0.29403,-0.95535,0.029179,0.1139,-0.065335,-0.99134,-0.95535,0.8873,0,17.784
0.33243,0.73331,0.13097,-0.18597,-0.98254,0.0044594,0.12859,-0.028837,-0.99128,-0.98254,0.96745,1,5.6962
-0.51451,0.77151,0.10115,-0.29253,-0.95579,0.029977,0.1143,-0.066071,-0.99125,-0.95579,0.89736,0,17.773
0.33226,0.73359,0.13105,-0.1872,-0.98232,0.0036537,0.12881,-0.028234,-0.99127,-0.98232,0.96926,1,5.6908
-0.51485,0.77235,0.10137,-0.29213,-0.95589,0.030633,0.1143,-0.066698,-0.9912,-0.95589,0.90704,0,17.762
0.33223,0.734,0.13103,-0.1906,-0.98166,0.0033158,0.1282,-0.028241,-0.99135,-0.98166,0.9552,1,5.6658
-0.51492,0.77274,0.10155,-0.29097,-0.95624,0.030733,0.11422,-0.066615,-0.99122,-0.95624,0.91108,0,17.763
0.33262,0.73522,0.13092,-0.19637,-0.98051,0.0059656,0.12564,-0.031195,-0.99159,-0.98051,0.95856,1,5.7033
-0.51497,0.77369,0.10176,-0.2914,-0.95613,0.030109,0.11377,-0.06589,-0.99132,-0.95613,0.89841,0,17.77
0.33282,0.73582,0.13094,-0.19951,-0.97987,0.0071458,0.12468,-0.032618,-0.99166,-0.97987,0.92444,1,5.7626
-0.51465,0.77412,0.10179,-0.28875,-0.95698,0.028376,0.11378,-0.063728,-0.99146,-0.95698,0.89192,0,17.807
0.3331,0.73689,0.13124,-0.20558,-0.9786,0.0090267,0.12376,-0.035148,-0.99169,-0.9786,0.93737,1,5.8032
-0.51417,0.77426,0.10183,-0.28812,-0.95724,0.026086,0.11355,-0.061202,-0.99164,-0.95724,0.90391,0,17.853
0.33273,0.7372,0.13215,-0.21143,-0.97738,0.005421,0.12554,-0.032656,-0.99155,-0.97738,0.94802,1,5.8187
-0.51389,0.77456,0.10185,-0.28999,-0.9567,0.025104,0.11418,-0.060628,-0.99161,-0.9567,0.91208,0,17.904
0.332,0.73727,0.13338,-0.22209,-0.97503,-0.0010399,0.12665,-0.02779,-0.99156,-0.97503,0.95642,1,5.799
-0.51393,0.77478,0.10191,-0.29327,-0.95575,0.023221,0.11445,-0.059212,-0.99166,-0.95575,0.91693,0,17.96
0.33145,0.73756,0.13386,-0.23636,-0.97163,-0.008561,0.12632,-0.021989,-0.99175,-0.97163,0.94585,1,5.7623
-0.51418,0.77527,0.10197,-0.30364,-0.9526,0.019065,0.11437,-0.056307,-0.99184,-0.9526,0.89472,0,18.052
0.33055,0.73829,0.13422,-0.25686,-0.96625,-0.019463,0.12658,-0.01367,-0.99186,-0.96625,0.90046,1,5.6902
-0.51641,0.77807,0.10288,-0.33042,-0.94378,0.0099767,0.12074,-0.05275,-0.99128,-0.94378,0.90853,0,18.007
0.3292,0.74108,0.13534,-0.307,-0.95093,-0.038556,0.12286,0.0005756,-0.99242,-0.95093,0.72942,1,5.4032
-0.51831,0.77992,0.10382,-0.35674,-0.9342,0.0025326,0.12366,-0.049908,-0.99107,-0.9342,0.90271,0,17.877
0.32791,0.74191,0.13546,-0.32693,-0.94385,-0.047635,0.12411,0.0070886,-0.99224,-0.94385,0.78211,1,5.2892
-0.51997,0.78177,0.10442,-0.39096,-0.9204,-0.0032631,0.12195,-0.048286,-0.99136,-0.9204,0.91041,0,17.856
0.32641,0.74269,0.13538,-0.35163,-0.93437,-0.057557,0.12527,0.013966,-0.99202,-0.93437,0.82915,1,5.1887
-0.52173,0.78213,0.10518,-0.41522,-0.90966,-0.010251,0.1214,-0.04424,-0.99162,-0.90966,0.89513,0,17.856
0.32471,0.7439,0.13513,-0.38433,-0.92101,-0.063504,0.12448,0.016459,-0.99209,-0.92101,0.86741,1,5.0976
-0.52477,0.78301,0.10628,-0.44761,-0.8941,-0.014947,0.12373,-0.045372,-0.99128,-0.8941,0.90311,0,17.889
0.32192,0.7442,0.13514,-0.41553,-0.90707,-0.067515,0.12388,0.017098,-0.99215,-0.90707,0.89451,1,5.0448
-0.52848,0.78428,0.1073,-0.48158,-0.87621,-0.018647,0.12418,-0.047158,-0.99114,-0.87621,0.843,0,18.046
0.31938,0.7443,0.13522,-0.44236,-0.89391,-0.072397,0.12387,0.019053,-0.99212,-0.89391,0.91024,1,5.0251
-0.53294,0.78592,0.10905,-0.513,-0.85819,-0.018604,0.1267,-0.054268,-0.99046,-0.85819,0.8651,0,18.189
0.31672,0.74399,0.13511,-0.47476,-0.87662,-0.078384,0.12281,0.022209,-0.99218,-0.87662,0.92517,1,5.0192
-0.5367,0.78667,0.11127,-0.53639,-0.84367,-0.022529,0.12842,-0.055208,-0.99018,-0.84367,0.87856,0,18.354
0.31474,0.74373,0.13505,-0.49612,-0.86439,-0.08181,0.12365,0.022924,-0.99206,-0.86439,0.93511,1,5.0083
-0.53862,0.78673,0.1126,-0.54917,-0.83535,-0.024607,0.13065,-0.056734,-0.9898,-0.83535,0.86955,0,18.426
0.31201,0.74284,0.13535,-0.52296,-0.84784,-0.087717,0.12551,0.025195,-0.99177,-0.84784,0.94304,1,5.0113
-0.54225,0.78672,0.11474,-0.57751,-0.81575,-0.032231,0.13578,-0.057043,-0.9891,-0.81575,0.8912,0,18.827
0.30929,0.74193,0.13587,-0.55383,-0.82742,-0.092982,0.12699,0.026429,-0.99155,-0.82742,0.94121,1,5.0037
-0.54393,0.78632,0.11581,-0.59141,-0.80546,-0.038325,0.13975,-0.055569,-0.98863,-0.80546,0.90065,0,19.029
0.30601,0.74067,0.1368,-0.5916,-0.79991,-0.10081,0.12853,0.029864,-0.99126,-0.79991,0.93675,1,4.8824
-0.54749,0.7862,0.1178,-0.61954,-0.78325,-0.051764,0.14582,-0.050045,-0.98804,-0.78325,0.86489,0,19.37
0.30238,0.73845,0.1376,-0.62062,-0.7762,-0.11107,0.13254,0.035759,-0.99053,-0.7762,0.94362,1,4.779
-0.54888,0.78574,0.11804,-0.63629,-0.76922,-0.058597,0.14536,-0.044946,-0.98836,-0.76922,0.83163,0,19.689
0.29785,0.73505,0.13785,-0.65094,-0.74869,-0.12542,0.1377,0.046026,-0.9894,-0.74869,0.94449,1,4.7202
-0.55139,0.78519,0.11759,-0.66217,-0.74521,-0.078678,0.14852,-0.027606,-0.98852,-0.74521,0.75962,0,20.108
0.29512,0.73377,0.13758,-0.67448,-0.72629,-0.1326,0.14024,0.050298,-0.98884,-0.72629,0.94103,1,4.7232
-0.5547,0.78694,0.11607,-0.70276,-0.70729,-0.076532,0.14961,-0.041759,-0.98786,-0.70729,0.52703,0,19.774
0.29343,0.73347,0.13752,-0.69346,-0.70763,-0.13556,0.1407,0.051513,-0.98871,-0.70763,0.94747,1,4.7726
-0.55753,0.78756,0.11424,-0.74291,-0.66514,-0.075366,0.15439,-0.0607,-0.98614,-0.66514,0.31684,0,19.49
0.2907,0.73363,0.13729,-0.72391,-0.67534,-0.14101,0.14309,0.052966,-0.98829,-0.67534,0.93394,1,4.9453
-0.55879,0.78586,0.11273,-0.77498,-0.62816,-0.069419,0.14696,-0.072291,-0.9865,-0.62816,0.41006,0,19.502
0.28802,0.73463,0.13792,-0.75361,-0.64078,-0.14652,0.14636,0.053736,-0.98777,-0.64078,0.94405,1,5.0769
-0.55848,0.78421,0.11022,-0.79994,-0.59687,-0.062075,0.13582,-0.079329,-0.98755,-0.59687,0.45215,0,19.743
0.28598,0.73581,0.13878,-0.778,-0.60976,-0.15135,0.14913,0.054771,-0.9873,-0.60976,0.9471,1,5.0956
-0.55766,0.78246,0.10794,-0.83026,-0.55482,-0.053313,0.11516,-0.077171,-0.99034,-0.55482,0.50664,0,19.787
0.28452,0.73652,0.13879,-0.79766,-0.58264,-0.15578,0.15113,0.056964,-0.98687,-0.58264,0.92827,1,5.1257
-0.55687,0.78215,0.1039,-0.85446,-0.51772,-0.043126,0.098933,-0.080662,-0.99182,-0.51772,0.56702,0,19.809
0.28281,0.73802,0.1391,-0.82238,-0.54415,-0.1661,0.15773,0.062438,-0.98551,-0.54415,0.8992,1,5.1138
-0.5575,0.78343,0.098977,-0.8727,-0.48666,-0.039419,0.092198,-0.084973,-0.99211,-0.48666,0.59529,0,19.39
0.28091,0.73957,0.13909,-0.85242,-0.49208,-0.17673,0.16445,0.068517,-0.984,-0.49208,0.9062,1,5.0907
-0.56009,0.78903,0.095766,-0.90269,-0.42789,-0.045318,0.081471,-0.06655,-0.99445,-0.42789,0.62508,0,19.492
0.27981,0.74084,0.13883,-0.8694,-0.45864,-0.18382,0.16905,0.073462,-0.98287,-0.45864,0.90986,1,5.1644
-0.55767,0.7898,0.094075,-0.93113,-0.35964,-0.060417,0.078021,-0.034622,-0.99635,-0.35964,0.66097,0,19.673
0.27878,0.74375,0.13852,-0.88921,-0.41459,-0.19341,0.17723,0.077588,-0.98111,-0.41459,0.90608,1,5.3926
-0.55391,0.78651,0.091769,-0.95642,-0.27725,-0.09162,0.094164,0.0041538,-0.99555,-0.27725,0.68371,0,20.15
0.27824,0.74682,0.13951,-0.90786,-0.36791,-0.20109,0.18471,0.079607,-0.97956,-0.36791,0.9112,1,5.4947
-0.54993,0.78594,0.087234,-0.97224,-0.20171,-0.11859,0.11772,0.016326,-0.99291,-0.20171,0.72628,0,20.506
0.2778,0.74856,0.14028,-0.91931,-0.33497,-0.20656,0.18994,0.082012,-0.97836,-0.33497,0.9042,1,5.5181
-0.54905,0.78775,0.087175,-0.97665,-0.17322,-0.12708,0.12599,0.017324,-0.99188,-0.17322,0.74868,0,20.973
0.27786,0.75135,0.1422,-0.9342,-0.29223,-0.20462,0.19067,0.075763,-0.97873,-0.29223,0.89645,1,5.5888
-0.54739,0.78729,0.087999,-0.9788,-0.15355,-0.13555,0.13404,0.020207,-0.99077,-0.15355,0.77966,0,20.989
0.27813,0.75463,0.14511,-0.94656,-0.25068,-0.20293,0.19229,0.066497,-0.97908,-0.25068,0.90502,1,5.7987
-0.54554,0.78481,0.087332,-0.97976,-0.13542,-0.14738,0.14567,0.022489,-0.98908,-0.13542,0.8037,0,21.74
0.27859,0.75765,0.14717,-0.9563,-0.20986,-0.20359,0.19494,0.061376,-0.97889,-0.20986,0.91258,1,6.0509
-0.54832,0.79886,0.087999,-0.98237,-0.10749,-0.15297,0.1541,-0.002299,-0.98805,-0.10749,0.75627,0,21.993
0.27902,0.75969,0.14765,-0.96201,-0.17803,-0.20697,0.19863,0.063634,-0.97801,-0.17803,0.899,1,6.3472
-0.55272,0.80986,0.095936,-0.9862,-0.077795,-0.14616,0.14425,0.029686,-0.9891,-0.077795,0.61035,0,20.756
0.27937,0.76386,0.14943,-0.97068,-0.11585,-0.21062,0.2038,0.067963,-0.97665,-0.11585,0.84436,1,6.7941
-0.55282,0.81135,0.10311,-0.98852,-0.041497,-0.1453,0.14225,0.068772,-0.98744,-0.041497,0.67858,0,19.941
0.28035,0.76699,0.15098,-0.97564,-0.056249,-0.21206,0.20796,0.070896,-0.97557,-0.056249,0.83438,1,6.9717
-0.55176,0.81237,0.10445,-0.99024,-0.01742,-0.13831,0.13653,0.079361,-0.98745,-0.01742,0.72808,0,19.554
0.28373,0.77517,0.15422,-0.97548,-0.011828,-0.21978,0.21861,0.063983,-0.97371,-0.011828,0.82306,1,7.1918
-0.54949,0.81567,0.10434,-0.99258,0.029463,-0.11795,0.12025,0.095159,-0.98817,0.029463,0.78046,0,19.141
0.28586,0.77904,0.15472,-0.97336,0.014644,-0.22881,0.22927,0.065699,-0.97114,0.014644,0.67538,1,7.232
-0.54755,0.81854,0.10339,-0.99209,0.06258,-0.10878,0.11471,0.10062,-0.98829,0.06258,0.77986,0,19.086
0.28685,0.77984,0.15261,-0.97208,0.044372,-0.23041,0.23324,0.075768,-0.96946,0.044372,0.53211,1,7.2216
-0.54371,0.82227,0.10221,-0.98827,0.11481,-0.10067,0.11258,0.10245,-0.98835,0.11481,0.79945,0,19.146
0.2889,0.78121,0.1496,-0.97105,0.070828,-0.22813,0.23351,0.08025,-0.96904,0.070828,0.56877,1,7.2524
-0.54045,0.82397,0.10128,-0.98312,0.15694,-0.094009,0.11159,0.10721,-0.98795,0.15694,0.79301,0,19.225
0.29088,0.78329,0.14609,-0.97234,0.086899,-0.21679,0.22262,0.064145,-0.97279,0.086899,0.45982,1,7.5191
-0.53883,0.82503,0.10153,-0.97927,0.18376,-0.085203,0.10651,0.10936,-0.98828,0.18376,0.84594,0,19.323
0.29124,0.78484,0.14584,-0.97055,0.11616,-0.21106,0.21924,0.062704,-0.97365,0.11616,0.50694,1,7.659
-0.53834,0.82577,0.10243,-0.97659,0.20009,-0.079011,0.10286,0.11171,-0.9884,0.20009,0.87412,0,19.382
0.2914,0.78568,0.14554,-0.96966,0.12734,-0.20869,0.21789,0.063049,-0.97393,0.12734,0.55304,1,7.875
-0.5383,0.82642,0.1045,-0.97355,0.21748,-0.070031,0.096957,0.11571,-0.98854,0.21748,0.89887,0,19.471
0.29151,0.78627,0.14532,-0.96896,0.13514,-0.20701,0.21695,0.063309,-0.97413,0.13514,0.58789,1,7.975
-0.53882,0.82671,0.10581,-0.97092,0.22973,-0.067351,0.096305,0.11724,-0.98842,0.22973,0.89826,0,19.549
0.29129,0.78716,0.145,-0.96745,0.14375,-0.20827,0.21958,0.067759,-0.97324,0.14375,0.58012,1,7.8662
-0.53953,0.8272,0.10699,-0.96877,0.23914,-0.065609,0.095928,0.11742,-0.98844,0.23914,0.91656,0,19.616
0.29121,0.78773,0.14457,-0.96699,0.14433,-0.20999,0.22161,0.0696,-0.97265,0.14433,0.57551,1,7.5139
-0.54014,0.82722,0.10788,-0.96786,0.24367,-0.062197,0.093462,0.11892,-0.9885,0.24367,0.93029,0,19.716
0.29171,0.78874,0.14294,-0.96849,0.13321,-0.21044,0.22215,0.08006,-0.97172,0.13321,0.43819,1,7.3177
-0.54027,0.82658,0.10793,-0.96823,0.24286,-0.059532,0.090894,0.12004,-0.9886,0.24286,0.93644,0,19.864
0.29206,0.78688,0.1435,-0.96874,0.12692,-0.21317,0.22272,0.066349,-0.97262,0.12692,0.40046,1,6.9986
-0.54046,0.82586,0.10815,-0.96974,0.23707,-0.058265,0.08914,0.12167,-0.98856,0.23707,0.9256,0,19.957
0.29233,0.78535,0.14427,-0.96816,0.11924,-0.22013,0.22876,0.064137,-0.97137,0.11924,0.49968,1,7.2527
-0.54102,0.82418,0.1084,-0.97311,0.22227,-0.060398,0.089233,0.12206,-0.9885,0.22227,0.86215,0,20.076
0.2916,0.78095,0.14873,-0.9716,0.065789,-0.22729,0.23036,0.043489,-0.97213,0.065789,0.60739,1,7.4281
-0.54157,0.82214,0.10841,-0.97735,0.20281,-0.060414,0.087009,0.12488,-0.98835,0.20281,0.80369,0,20.145
0.28946,0.77625,0.15417,-0.97324,0.022133,-0.22874,0.22928,0.026052,-0.97301,0.022133,0.68209,1,8.157
-0.54264,0.8182,0.10901,-0.98417,0.16719,-0.05881,0.08158,0.13277,-0.98778,0.16719,0.78938,0,20.288
0.28819,0.77294,0.155,-0.97583,0.010891,-0.21826,0.21845,0.022396,-0.97559,0.010891,0.7392,1,8.0578
-0.54575,0.81505,0.11058,-0.99269,0.10459,-0.060153,0.074184,0.13591,-0.98794,0.10459,0.67787,0,20.447
0.28749,0.77015,0.15505,-0.97606,-0.014632,-0.21699,0.21655,0.027054,-0.9759,-0.014632,0.78884,1,8.4138
-0.54876,0.81054,0.11473,-0.9978,0.039546,-0.053251,0.058816,0.15638,-0.98594,0.039546,0.69947,0,20.353
0.2866,0.76739,0.15563,-0.97473,-0.044815,-0.21883,0.21775,0.027764,-0.97561,-0.044815,0.83107,1,8.6441
-0.54913,0.80426,0.11814,-0.99864,-0.0019766,-0.05207,0.050934,0.1738,-0.98346,-0.0019766,0.73735,0,20.376
0.28635,0.76544,0.15668,-0.97204,-0.077203,-0.22174,0.22021,0.027849,-0.97505,-0.077203,0.86177,1,8.7681
-0.54775,0.79987,0.11582,-0.99777,-0.033801,-0.057474,0.050619,0.17705,-0.9829,-0.033801,0.75552,0,20.239
0.28659,0.76374,0.15777,-0.96781,-0.11431,-0.22424,0.2227,0.02626,-0.97453,-0.11431,0.8917,1,8.8054
-0.5426,0.79537,0.11026,-0.99641,-0.04464,-0.071869,0.062703,0.18065,-0.98155,-0.04464,0.77343,0,19.912
0.28703,0.7624,0.15735,-0.96363,-0.14031,-0.22744,0.22576,0.028,-0.97378,-0.14031,0.82481,1,8.8724
-0.53711,0.79119,0.10162,-0.99297,-0.038632,-0.11191,0.10382,0.17022,-0.97992,-0.038632,0.61683,0,19.615
0.2887,0.76086,0.15361,-0.95432,-0.1907,-0.23002,0.22758,0.034901,-0.97313,-0.1907,0.8502,1,9.1125
-0.53484,0.7938,0.10085,-0.98794,-0.062398,-0.14174,0.13067,0.15539,-0.97917,-0.062398,0.6917,0,19.921
0.28973,0.76074,0.15273,-0.94985,-0.21155,-0.23029,0.22781,0.036357,-0.97303,-0.21155,0.86413,1,9.2135
-0.53177,0.79616,0.098271,-0.98202,-0.096318,-0.16236,0.14763,0.14422,-0.97847,-0.096318,0.75518,0,20.133
0.29233,0.76023,0.14996,-0.93762,-0.2591,-0.23181,0.22822,0.044264,-0.9726,-0.2591,0.87593,1,9.5081
-0.5267,0.79976,0.091954,-0.97164,-0.15234,-0.18086,0.1619,0.12891,-0.97835,-0.15234,0.75003,0,20.369
0.29496,0.75969,0.1478,-0.9242,-0.30377,-0.23144,0.22673,0.05121,-0.97261,-0.30377,0.85403,1,9.7154
-0.52343,0.80067,0.08998,-0.96463,-0.18371,-0.18905,0.16479,0.13951,-0.97641,-0.18371,0.7727,0,21.54
0.29645,0.75955,0.14689,-0.91605,-0.32863,-0.22992,0.22494,0.053658,-0.97289,-0.32863,0.86803,1,9.7301
-0.52149,0.80531,0.091066,-0.95641,-0.21613,-0.19639,0.16905,0.13861,-0.97581,-0.21613,0.76422,0,21.869
0.29754,0.75991,0.1464,-0.90667,-0.35576,-0.22669,0.22212,0.054228,-0.97351,-0.35576,0.89071,1,9.8238
-0.51971,0.80764,0.091778,-0.9482,-0.24263,-0.20506,0.17718,0.13189,-0.9753,-0.24263,0.63897,0,22.239
0.29859,0.7604,0.14609,-0.89468,-0.38853,-0.22043,0.21664,0.054133,-0.97475,-0.38853,0.89128,1,9.8259
-0.5187,0.80911,0.096183,-0.93393,-0.28692,-0.21318,0.18463,0.12347,-0.97502,-0.28692,0.66625,0,22.094
0.29913,0.76046,0.14624,-0.88664,-0.40956,-0.21479,0.21199,0.052864,-0.97584,-0.40956,0.90639,1,9.8017
-0.51876,0.80884,0.10048,-0.92067,-0.32032,-0.22306,0.19123,0.12802,-0.97316,-0.32032,0.67754,0,21.997
0.30026,0.75989,0.14653,-0.868,-0.45432,-0.20041,0.20125,0.047098,-0.97841,-0.45432,0.89397,1,9.6248
-0.51874,0.80952,0.10515,-0.90015,-0.36976,-0.23025,0.19237,0.13682,-0.97174,-0.36976,0.63375,0,22.162
0.30254,0.75648,0.14631,-0.82692,-0.53279,-0.17985,0.18678,0.041425,-0.98153,-0.53279,0.88587,1,9.3712
-0.52536,0.81312,0.10423,-0.85609,-0.46344,-0.22876,0.19891,0.11307,-0.97347,-0.46344,0.46077,0,22.219
0.3044,0.75382,0.14534,-0.79648,-0.58141,-0.16607,0.17932,0.035179,-0.98316,-0.58141,0.9,1,9.2497
-0.52897,0.81545,0.10394,-0.82171,-0.52448,-0.22298,0.20377,0.094998,-0.9744,-0.52448,0.5118,0,22.129
0.30725,0.75171,0.14408,-0.76058,-0.63201,-0.14858,0.17077,0.026038,-0.98497,-0.63201,0.9122,1,9.0106
-0.53021,0.81359,0.10304,-0.7816,-0.58666,-0.21196,0.19397,0.094358,-0.97646,-0.58666,0.51202,0,21.465
0.30933,0.75093,0.14444,-0.72708,-0.6728,-0.13671,0.16779,0.018949,-0.98564,-0.6728,0.92663,1,8.6699
